train_acc,train_rec,train_f1,test_acc,test_rec,test_f1,batch_size,dropout,lr,epochs,10
0.9918291083852613,0.9917920656634747,0.9917782385959144,0.9722128470896134,0.9720670391061452,0.9721078645597021,32,0.0,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.0,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.0,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.9931792580875788,0.9931600547195623,0.9931514617710776,0.9780378475059068,0.9776536312849162,0.9777172835010495,32,0.2,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.2,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.2,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.9863953054548926,0.9863201094391245,0.9862851486036242,0.9728709812047416,0.9720670391061452,0.9721832842120879,32,0.4,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.4,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.4,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.9891457443393308,0.9890560875512995,0.9890281188828993,0.9780378475059068,0.9776536312849162,0.9777172835010495,64,0.0,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.0,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.0,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.9863953054548926,0.9863201094391245,0.9862851486036242,0.9728709812047416,0.9720670391061452,0.9721832842120879,64,0.2,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.2,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.2,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.9863953054548926,0.9863201094391245,0.9862851486036242,0.9728709812047416,0.9720670391061452,0.9721832842120879,64,0.4,0.001,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.4,0.01,20,bert_embeddings_bert_large_uncased_whole_word_masking
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.4,0.1,20,bert_embeddings_bert_large_uncased_whole_word_masking
