train_acc,train_rec,train_f1,test_acc,test_rec,test_f1,batch_size,dropout,lr,epochs,10
0.9713705181114853,0.9712722298221614,0.9711602341507823,0.9077291343972803,0.9050279329608939,0.9056519076466081,16,0.0,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.0,0.01,20,glove_100d
0.1304286802367688,0.36114911080711354,0.1916449552825688,0.14010174463968042,0.3743016759776536,0.2038879048008357,16,0.0,0.1,20,glove_100d
0.9468089704464986,0.9466484268125854,0.9449392771109125,0.8653050761842294,0.8659217877094972,0.8654993101030575,16,0.2,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.2,0.01,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.2,0.1,20,glove_100d
0.9256442598897379,0.9247606019151846,0.9237901460275704,0.8719406228443363,0.8715083798882681,0.8716961769746299,16,0.4,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.4,0.01,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,16,0.4,0.1,20,glove_100d
0.9445246527392159,0.9411764705882353,0.9400808420842752,0.8841013120673233,0.8715083798882681,0.8659171896912431,32,0.0,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.0,0.01,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.0,0.1,20,glove_100d
0.9471384878958761,0.9466484268125855,0.9461845067840033,0.8707842482390089,0.8715083798882681,0.8708861653644058,32,0.2,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.2,0.01,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.2,0.1,20,glove_100d
0.9152823375293646,0.9151846785225718,0.9143167756968296,0.8659217877094971,0.8659217877094971,0.8659217877094971,32,0.4,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.4,0.01,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,32,0.4,0.1,20,glove_100d
0.9688488862607028,0.9685362517099864,0.9683550966978409,0.8877422156173842,0.8882681564245811,0.8875293088759717,64,0.0,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.0,0.01,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.0,0.1,20,glove_100d
0.9251759798776213,0.9247606019151846,0.9239513601815392,0.8659217877094971,0.8659217877094971,0.8659217877094971,64,0.2,0.001,20,glove_100d
0.4081304586225417,0.6388508891928865,0.49806905718376954,0.39149839268437314,0.6256983240223464,0.48163719787287146,64,0.2,0.01,20,glove_100d
