train_acc,train_rec,train_f1,test_acc,test_rec,test_f1,batch_size,dropout,lr,epochs,10
0.3017786760868736,0.46605504587155966,0.3642182441731161,0.320813401521112,0.44799999999999995,0.36862792675954204,16,0.1,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5300080806520757,0.6073394495412845,0.5230986116123278,0.3370663674614306,0.42400000000000004,0.37513321964755825,16,0.1,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5438964696611359,0.6458715596330276,0.5837269392232618,0.3484810810810811,0.39999999999999997,0.3651193515704154,16,0.1,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.30142471547803373,0.46238532110091746,0.3607307400720261,0.3369784662036183,0.45599999999999996,0.3775823873409012,16,0.2,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.4055781750158943,0.5119266055045872,0.4023637508651628,0.3112958152958153,0.424,0.35108028692420706,16,0.2,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5099974991338562,0.5779816513761469,0.4979612481166337,0.3202251521298174,0.38399999999999995,0.3441016424739146,16,0.2,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.31733844161473385,0.4917431192660551,0.3832028819861951,0.32058544891640867,0.44799999999999995,0.36671648990649885,8,0.1,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5362999296575567,0.6091743119266055,0.5276835494364017,0.3762817853410957,0.448,0.40718855090602385,8,0.1,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5154938004725997,0.6256880733944955,0.5602937607764689,0.2885252747252747,0.36000000000000004,0.31828631138975966,8,0.1,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.285863893419027,0.44954128440366975,0.34885154700370424,0.31733333333333336,0.46399999999999997,0.37463844880794034,8,0.2,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.4034783370734976,0.4073394495412844,0.29523183395134756,0.17096461023433765,0.328,0.22253284493284492,8,0.2,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.3430709547234327,0.5394495412844037,0.41845749567581125,0.28638979639286544,0.42399999999999993,0.34074631021999446,8,0.2,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.33159184599637315,0.5211009174311927,0.40456688649089745,0.30333069828722004,0.44000000000000006,0.35701107910615204,4,0.1,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5002588790242344,0.6183486238532111,0.54400271948832,0.2966200865800866,0.368,0.3253721795982541,4,0.1,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.6078019863882571,0.6733944954128441,0.6235010356177332,0.35972707088308115,0.408,0.3792715563506261,4,0.1,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.293646623646174,0.45871559633027525,0.3565192059466724,0.2976121212121212,0.416,0.3413110931754999,4,0.2,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.38894837494142875,0.5541284403669725,0.4531715180372309,0.2906454013822435,0.392,0.3289248152976967,4,0.2,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.44388784295291983,0.5963302752293578,0.5080186626718307,0.35800255975908146,0.432,0.38805429609311287,4,0.2,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.3418194410654445,0.5302752293577981,0.41328013264126234,0.2900302222624803,0.41600000000000004,0.33930290835211935,2,0.1,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5492146033506884,0.6422018348623855,0.5734163352566177,0.34504642039882316,0.376,0.35725649512032487,2,0.1,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.5688100115789544,0.6440366972477065,0.5596519970227243,0.3650239383804601,0.432,0.3842555283924305,2,0.1,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.3051639788209359,0.47522935779816516,0.3699637319954537,0.3114970319279917,0.43200000000000005,0.3559498746867168,2,0.2,0.001,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.43343168871079424,0.5596330275229358,0.4389858514373729,0.2883981176832398,0.40800000000000003,0.33492801298968916,2,0.2,0.003,75,bert_embeddings_bert_large_uncased_whole_word_masking
0.026071879471424964,0.1614678899082569,0.04489470556690871,0.023104,0.152,0.04011111111111111,2,0.2,0.005,75,bert_embeddings_bert_large_uncased_whole_word_masking
